craigId,title,price,zipcode,longitude,beds,latitude,link,numPic,baths,date,size,contentLen,reposts
"2016-02-08T17:49:40-0500,2016-02-08T17:49:40-0500,2016-03-03T10:19:47-0500",5439494829,,987,40517,-84.494587,0,37.983401,/apa/5439494829.html,7,300.0,Mar 3,"2016-02-08T17:49:40-0500,2016-02-08T17:49:40-0500,2016-03-03T10:19:47-0500",300,11,0
"2016-03-03T10:25:25-0500,2016-03-03T10:25:25-0500",5474472273,,785,40517,-84.498886,2,37.987732,/apa/5474472273.html,7,2.0,Mar 3,"2016-03-03T10:25:25-0500,2016-03-03T10:25:25-0500",900,40,0
"2016-03-03T10:30:37-0500,2016-03-03T10:30:37-0500",5474480449,,699,40517,-84.496423,1,37.974154,/apa/5474480449.html,2,1.0,Mar 3,"2016-03-03T10:30:37-0500,2016-03-03T10:30:37-0500",708,18,0
"2016-02-10T11:47:09-0500,2016-02-10T11:47:09-0500,2016-03-03T09:17:44-0500",5441916980,,1349,40511,-84.532971,3,38.188073,/apa/5441916980.html,6,,Mar 3,"2016-02-10T11:47:09-0500,2016-02-10T11:47:09-0500,2016-03-03T09:17:44-0500",,8,0
"2016-02-10T11:55:03-0500,2016-02-10T11:55:03-0500,2016-03-03T09:17:50-0500",5441931630,,1449,40504,-84.555438,3,38.082132,/apa/5441931630.html,8,,Mar 3,"2016-02-10T11:55:03-0500,2016-02-10T11:55:03-0500,2016-03-03T09:17:50-0500",,4,0
"2016-02-10T11:59:36-0500,2016-02-10T11:59:36-0500,2016-03-03T09:18:31-0500",5441940061,,1219,40513,-84.755058,3,38.041619,/apa/5441940061.html,7,,Mar 3,"2016-02-10T11:59:36-0500,2016-02-10T11:59:36-0500,2016-03-03T09:18:31-0500",,9,0
"2016-02-10T12:27:02-0500,2016-02-10T12:27:02-0500,2016-03-03T09:18:48-0500",5441990331,,1299,40510,-84.557347,3,38.081625,/apa/5441990331.html,5,,Mar 3,"2016-02-10T12:27:02-0500,2016-02-10T12:27:02-0500,2016-03-03T09:18:48-0500",,10,0
"2016-02-10T12:37:50-0500,2016-02-10T12:37:50-0500,2016-03-03T09:19:07-0500",5442010599,,1299,40504,-84.532585,2,38.065798,/apa/5442010599.html,10,,Mar 3,"2016-02-10T12:37:50-0500,2016-02-10T12:37:50-0500,2016-03-03T09:19:07-0500",,11,0
"2016-02-10T12:04:08-0500,2016-02-10T12:04:08-0500,2016-03-03T09:18:41-0500",5441948471,,1389,40504,-84.554858,3,38.084007,/apa/5441948471.html,7,,Mar 3,"2016-02-10T12:04:08-0500,2016-02-10T12:04:08-0500,2016-03-03T09:18:41-0500",,7,0
"2016-02-10T12:44:40-0500,2016-02-10T12:44:40-0500,2016-03-03T09:19:52-0500",5442023226,,759,40504,-84.529967,1,38.065021,/apa/5442023226.html,7,,Mar 3,"2016-02-10T12:44:40-0500,2016-02-10T12:44:40-0500,2016-03-03T09:19:52-0500",,9,0
"2016-02-10T09:38:22-0500,2016-02-10T09:38:22-0500,2016-03-03T09:20:29-0500",5441707843,,1441,40504,-84.555116,3,38.08502,/apa/5441707843.html,7,,Mar 3,"2016-02-10T09:38:22-0500,2016-02-10T09:38:22-0500,2016-03-03T09:20:29-0500",,5,0
"2016-02-02T15:02:25-0500,2016-02-02T15:02:25-0500,2016-03-03T09:28:17-0500",5430605582,,1199,40502,-84.470216,3,38.00933,/apa/5430605582.html,9,2.0,Mar 3,"2016-02-02T15:02:25-0500,2016-02-02T15:02:25-0500,2016-03-03T09:28:17-0500",1400,18,0
"2016-02-09T09:45:53-0500,2016-02-09T09:45:53-0500,2016-03-03T09:28:40-0500",5440188010,,869,40502,-84.470216,1,38.00933,/apa/5440188010.html,8,1.0,Mar 3,"2016-02-09T09:45:53-0500,2016-02-09T09:45:53-0500,2016-03-03T09:28:40-0500",936,18,0
"2016-02-29T15:26:27-0500,2016-02-29T15:26:27-0500,2016-03-03T12:08:10-0500",5470323973,,680,40517,-84.460622,1,37.992892,/apa/5470323973.html,3,,Mar 3,"2016-02-29T15:26:27-0500,2016-02-29T15:26:27-0500,2016-03-03T12:08:10-0500",,10,0
"2016-02-27T14:44:19-0500,2016-02-27T14:44:19-0500,2016-03-03T12:08:10-0500",5467430398,,1499,40505,-84.469935,3,38.065372,/apa/5467430398.html,2,,Mar 3,"2016-02-27T14:44:19-0500,2016-02-27T14:44:19-0500,2016-03-03T12:08:10-0500",,9,0
"2016-02-27T14:19:01-0500,2016-02-27T14:19:01-0500,2016-03-03T12:08:17-0500",5467387376,,810,40517,-84.4816,2,37.9849,/apa/5467387376.html,3,,Mar 3,"2016-02-27T14:19:01-0500,2016-02-27T14:19:01-0500,2016-03-03T12:08:17-0500",,9,0
"2016-02-27T14:21:46-0500,2016-02-27T14:21:46-0500,2016-03-03T12:08:10-0500",5467392101,,816,40517,-84.4816,2,37.9849,/apa/5467392101.html,3,,Mar 3,"2016-02-27T14:21:46-0500,2016-02-27T14:21:46-0500,2016-03-03T12:08:10-0500",,9,0
"2016-02-27T14:20:28-0500,2016-02-27T14:20:28-0500,2016-03-03T12:08:17-0500",5467389925,,1280,40505,-84.452374,3,38.071475,/apa/5467389925.html,2,,Mar 3,"2016-02-27T14:20:28-0500,2016-02-27T14:20:28-0500,2016-03-03T12:08:17-0500",,10,0
"2016-02-25T10:53:30-0500,2016-02-25T10:53:30-0500,2016-03-03T12:08:18-0500",5464001847,,746,40517,-84.460622,1,37.992892,/apa/5464001847.html,8,,Mar 3,"2016-02-25T10:53:30-0500,2016-02-25T10:53:30-0500,2016-03-03T12:08:18-0500",,14,0
"2016-02-27T14:20:02-0500,2016-02-27T14:20:02-0500,2016-03-03T12:08:19-0500",5467389118,,1085,40505,-84.452374,3,38.071475,/apa/5467389118.html,6,,Mar 3,"2016-02-27T14:20:02-0500,2016-02-27T14:20:02-0500,2016-03-03T12:08:19-0500",,10,0
"2016-02-27T14:19:33-0500,2016-02-27T14:19:33-0500,2016-03-03T12:08:19-0500",5467388280,,1085,40505,-84.452374,3,38.071475,/apa/5467388280.html,6,,Mar 3,"2016-02-27T14:19:33-0500,2016-02-27T14:19:33-0500,2016-03-03T12:08:19-0500",,10,0
"2016-02-16T12:30:30-0500,2016-02-16T12:30:30-0500,2016-03-03T12:08:20-0500",5450531197,,746,40517,-84.464779,1,37.994977,/apa/5450531197.html,0,,Mar 3,"2016-02-16T12:30:30-0500,2016-02-16T12:30:30-0500,2016-03-03T12:08:20-0500",,13,0
"2016-03-01T10:16:18-0500,2016-03-01T10:16:18-0500,2016-03-03T12:08:28-0500",5471326122,,746,40517,-84.460622,1,37.992892,/apa/5471326122.html,9,,Mar 3,"2016-03-01T10:16:18-0500,2016-03-01T10:16:18-0500,2016-03-03T12:08:28-0500",,25,0
"2016-02-04T11:16:03-0500,2016-02-04T11:16:03-0500,2016-03-03T12:08:35-0500",5433238970,,746,40517,-84.460622,0,37.992892,/apa/5433238970.html,9,,Mar 3,"2016-02-04T11:16:03-0500,2016-02-04T11:16:03-0500,2016-03-03T12:08:35-0500",,22,0
"2016-02-09T10:07:24-0500,2016-02-09T10:07:24-0500,2016-03-03T12:08:36-0500",5440219409,,746,40517,-84.460622,1,37.992892,/apa/5440219409.html,6,,Mar 3,"2016-02-09T10:07:24-0500,2016-02-09T10:07:24-0500,2016-03-03T12:08:36-0500",,20,0
"2016-02-21T15:35:01-0500,2016-02-21T15:35:01-0500,2016-03-03T12:08:37-0500",5458278171,,746,40517,-84.460622,1,37.992892,/apa/5458278171.html,8,,Mar 3,"2016-02-21T15:35:01-0500,2016-02-21T15:35:01-0500,2016-03-03T12:08:37-0500",,30,0
"2016-02-14T13:03:51-0500,2016-02-14T13:03:51-0500,2016-03-03T12:08:37-0500",5447689298,,1197,40517,-84.4816,3,37.9849,/apa/5447689298.html,3,,Mar 3,"2016-02-14T13:03:51-0500,2016-02-14T13:03:51-0500,2016-03-03T12:08:37-0500",,9,0
"2016-03-03T12:13:49-0500,2016-03-03T12:13:49-0500",5474660798,,699,40517,-84.496423,1,37.974154,/apa/5474660798.html,2,1.0,Mar 3,"2016-03-03T12:13:49-0500,2016-03-03T12:13:49-0500",708,13,0
"2016-03-03T12:19:21-0500,2016-03-03T12:19:21-0500",5474670761,,700,40511,-84.478193,3,38.088538,/apa/5474670761.html,17,2.0,Mar 3,"2016-03-03T12:19:21-0500,2016-03-03T12:19:21-0500",1375,5,0
"2016-03-03T10:36:54-0500,2016-03-03T10:36:54-0500",5474490150,,815,40511,-84.537542,2,38.212305,/apa/5474490150.html,6,1.0,Mar 3,"2016-03-03T10:36:54-0500,2016-03-03T10:36:54-0500",816,24,0
"2016-03-03T10:37:17-0500,2016-03-03T10:37:17-0500",5474490760,,903,40517,-84.495656,3,37.989331,/apa/5474490760.html,19,2.5,Mar 3,"2016-03-03T10:37:17-0500,2016-03-03T10:37:17-0500",1550,28,0
"2016-02-03T10:58:50-0500,2016-02-03T10:58:50-0500,2016-03-03T10:28:13-0500",5431691684,,430,40515,-84.2955,0,37.7546,/apa/5431691684.html,12,,Mar 3,"2016-02-03T10:58:50-0500,2016-02-03T10:58:50-0500,2016-03-03T10:28:13-0500",,6,0
"2016-03-03T10:44:46-0500,2016-03-03T10:44:46-0500",5474502561,,599,40510,-84.871206,2,38.193815,/apa/5474502561.html,9,,Mar 3,"2016-03-03T10:44:46-0500,2016-03-03T10:44:46-0500",,12,0
"2016-03-03T10:36:44-0500,2016-03-03T10:36:44-0500",5474489877,,1110,40517,-84.4708,4,37.9651,/apa/5474489877.html,4,,Mar 3,"2016-03-03T10:36:44-0500,2016-03-03T10:36:44-0500",,1,0
"2016-03-01T10:23:54-0500,2016-03-01T10:23:54-0500,2016-03-03T10:44:58-0500",5471338499,,795,40517,-84.472224,2,37.977813,/apa/5471338499.html,6,1.5,Mar 3,"2016-03-01T10:23:54-0500,2016-03-01T10:23:54-0500,2016-03-03T10:44:58-0500",1117,17,0
"2016-03-03T10:49:55-0500,2016-03-03T10:49:55-0500,2016-03-03T16:53:05-0500",5474511233,,725,40515,-84.274911,2,37.709848,/apa/5474511233.html,0,1.5,Mar 3,"2016-03-03T10:49:55-0500,2016-03-03T10:49:55-0500,2016-03-03T16:53:05-0500",1200,5,0
"2016-03-03T10:43:56-0500,2016-03-03T10:43:56-0500",5474501223,,826,40517,-84.513809,2,37.989981,/apa/5474501223.html,8,1.5,Mar 3,"2016-03-03T10:43:56-0500,2016-03-03T10:43:56-0500",1025,44,0
"2016-02-26T09:52:33-0500,2016-02-26T09:52:33-0500,2016-03-03T10:49:18-0500",5465404984,,700,40517,-84.4816,1,37.9849,/apa/5465404984.html,7,1.0,Mar 3,"2016-02-26T09:52:33-0500,2016-02-26T09:52:33-0500,2016-03-03T10:49:18-0500",640,19,0
"2016-03-03T10:57:47-0500,2016-03-03T10:57:47-0500",5474524512,,525,40502,-84.468918,0,38.019361,/apa/5474524512.html,0,678.0,Mar 3,"2016-03-03T10:57:47-0500,2016-03-03T10:57:47-0500",678,4,0
"2016-02-29T10:26:12-0500,2016-02-29T10:26:12-0500,2016-03-03T11:01:50-0500",5469763026,,698,40517,-84.4945,2,37.983588,/apa/5469763026.html,14,1.0,Mar 3,"2016-02-29T10:26:12-0500,2016-02-29T10:26:12-0500,2016-03-03T11:01:50-0500",997,40,0
"2016-03-03T10:38:49-0500,2016-03-03T10:38:49-0500",5474493128,,1110,40517,-84.4708,4,37.9651,/apa/5474493128.html,4,,Mar 3,"2016-03-03T10:38:49-0500,2016-03-03T10:38:49-0500",,1,0
"2016-02-20T13:16:36-0500,2016-02-20T13:16:36-0500,2016-03-03T10:51:11-0500",5456736934,,844,40517,-84.513809,2,37.989981,/apa/5456736934.html,8,1.5,Mar 3,"2016-02-20T13:16:36-0500,2016-02-20T13:16:36-0500,2016-03-03T10:51:11-0500",1015,44,0
"2016-03-03T11:07:38-0500,2016-03-03T11:07:38-0500",5474541049,,699,40510,-84.948418,3,38.161578,/apa/5474541049.html,8,1.5,Mar 3,"2016-03-03T11:07:38-0500,2016-03-03T11:07:38-0500",1000,12,0
"2016-03-03T11:02:07-0500,2016-03-03T11:02:07-0500",5474531883,,545,40511,-84.478193,2,38.088538,/apa/5474531883.html,16,1.0,Mar 3,"2016-03-03T11:02:07-0500,2016-03-03T11:02:07-0500",750,6,0
"2016-03-03T12:32:08-0500,2016-03-03T12:32:08-0500",5474694741,,800,40507,-84.495889,2,38.038617,/apa/5474694741.html,6,1.0,Mar 3,"2016-03-03T12:32:08-0500,2016-03-03T12:32:08-0500",650,8,0
"2016-03-03T12:33:52-0500,2016-03-03T12:33:52-0500",5474698038,,700,40511,-84.478193,3,38.088538,/apa/5474698038.html,17,2.0,Mar 3,"2016-03-03T12:33:52-0500,2016-03-03T12:33:52-0500",1375,4,0
"2016-03-03T09:28:08-0500,2016-03-03T09:28:08-0500",5474388419,,643,40517,-84.495893,1,37.989398,/apa/5474388419.html,16,1.0,Mar 3,"2016-03-03T09:28:08-0500,2016-03-03T09:28:08-0500",640,28,0
"2016-03-03T12:36:54-0500,2016-03-03T12:36:54-0500",5474703672,,825,40502,-84.455305,2,38.012867,/apa/5474703672.html,23,,Mar 3,"2016-03-03T12:36:54-0500,2016-03-03T12:36:54-0500",,8,0
"2016-03-03T12:30:00-0500,2016-03-03T12:30:00-0500",5474690697,,879,40517,-84.4708,2,37.9651,/apa/5474690697.html,0,,Mar 3,"2016-03-03T12:30:00-0500,2016-03-03T12:30:00-0500",,43,0
"2016-03-03T11:46:11-0500,2016-03-03T11:46:11-0500",5474609703,,711,40517,-84.4945,2,37.983588,/apa/5474609703.html,13,1.0,Mar 3,"2016-03-03T11:46:11-0500,2016-03-03T11:46:11-0500",946,42,0
"2016-03-03T12:45:43-0500,2016-03-03T12:45:43-0500",5474719936,,751,40517,-84.513809,2,37.989981,/apa/5474719936.html,9,1.0,Mar 3,"2016-03-03T12:45:43-0500,2016-03-03T12:45:43-0500",800,44,0
"2016-03-01T12:32:33-0500,2016-03-01T12:32:33-0500,2016-03-03T12:48:17-0500",5471569737,,795,40517,-84.472224,2,37.977813,/apa/5471569737.html,4,1.5,Mar 3,"2016-03-01T12:32:33-0500,2016-03-01T12:32:33-0500,2016-03-03T12:48:17-0500",1117,17,0
"2016-03-01T10:30:06-0500,2016-03-01T10:30:06-0500,2016-03-03T12:49:10-0500",5471348596,,756,40517,-84.4816,1,37.9849,/apa/5471348596.html,6,1.0,Mar 3,"2016-03-01T10:30:06-0500,2016-03-01T10:30:06-0500,2016-03-03T12:49:10-0500",720,19,0
"2016-02-11T13:56:24-0500,2016-02-11T13:56:24-0500,2016-03-03T12:49:42-0500",5443639677,,460,40505,-84.440417,1,38.056498,/apa/5443639677.html,5,1.0,Mar 3,"2016-02-11T13:56:24-0500,2016-02-11T13:56:24-0500,2016-03-03T12:49:42-0500",575,19,0
"2016-02-22T15:40:22-0500,2016-02-22T15:40:22-0500,2016-03-03T13:01:11-0500",5459825291,,757,40517,-84.513809,2,37.989981,/apa/5459825291.html,9,1.0,Mar 3,"2016-02-22T15:40:22-0500,2016-02-22T15:40:22-0500,2016-03-03T13:01:11-0500",800,44,0
"2016-03-01T12:09:36-0500,2016-03-01T12:09:36-0500,2016-03-03T13:01:53-0500",5471525861,,711,40517,-84.4945,2,37.983588,/apa/5471525861.html,14,1.0,Mar 3,"2016-03-01T12:09:36-0500,2016-03-01T12:09:36-0500,2016-03-03T13:01:53-0500",946,39,0
"2016-02-19T15:14:00-0500,2016-02-19T15:14:00-0500,2016-03-03T13:17:57-0500",5455452321,,369,40508,-84.515239,5,38.038831,/apa/5455452321.html,0,2.0,Mar 3,"2016-02-19T15:14:00-0500,2016-02-19T15:14:00-0500,2016-03-03T13:17:57-0500",1500,11,0
"2016-02-15T16:45:24-0500,2016-02-15T16:45:24-0500,2016-03-03T13:18:29-0500",5449430557,,609,40507,-84.498964,1,38.037105,/apa/5449430557.html,0,1.0,Mar 3,"2016-02-15T16:45:24-0500,2016-02-15T16:45:24-0500,2016-03-03T13:18:29-0500",550,6,0
"2016-03-03T13:25:31-0500,2016-03-03T13:25:31-0500",5474792967,,631,40517,-84.513809,1,37.989981,/apa/5474792967.html,9,1.0,Mar 3,"2016-03-03T13:25:31-0500,2016-03-03T13:25:31-0500",640,44,0
"2016-02-10T10:43:40-0500,2016-02-10T10:43:40-0500,2016-03-03T11:07:47-0500",5441805400,,760,40504,-84.549155,2,38.048468,/apa/5441805400.html,9,1.0,Mar 3,"2016-02-10T10:43:40-0500,2016-02-10T10:43:40-0500,2016-03-03T11:07:47-0500",960,17,0
"2016-02-08T10:46:02-0500,2016-02-08T10:46:02-0500,2016-03-03T11:10:59-0500",5438732223,,850,40517,-84.462412,2,37.988522,/apa/5438732223.html,20,1.5,Mar 3,"2016-02-08T10:46:02-0500,2016-02-08T10:46:02-0500,2016-03-03T11:10:59-0500",1359,9,0
"2016-03-03T13:19:41-0500,2016-03-03T13:19:41-0500",5474782404,,1158,40507,-84.497716,2,38.036126,/apa/5474782404.html,0,1.0,Mar 3,"2016-03-03T13:19:41-0500,2016-03-03T13:19:41-0500",1100,10,0
"2016-02-11T11:16:12-0500,2016-02-11T11:16:12-0500,2016-03-03T11:15:50-0500",5443353531,,588,40508,-84.515412,2,38.034321,/apa/5443353531.html,3,,Mar 3,"2016-02-11T11:16:12-0500,2016-02-11T11:16:12-0500,2016-03-03T11:15:50-0500",,13,0
"2016-03-03T11:22:53-0500,2016-03-03T11:22:53-0500",5474567521,,804,40517,-84.496423,2,37.974154,/apa/5474567521.html,2,2.0,Mar 3,"2016-03-03T11:22:53-0500,2016-03-03T11:22:53-0500",986,15,0
"2016-03-03T11:28:19-0500,2016-03-03T11:28:19-0500,2016-03-03T11:28:20-0500",5474577255,,685,40517,-84.4816,1,37.9849,/apa/5474577255.html,8,1.0,Mar 3,"2016-03-03T11:28:19-0500,2016-03-03T11:28:19-0500,2016-03-03T11:28:20-0500",708,53,0
"2016-03-03T11:29:09-0500,2016-03-03T11:29:09-0500",5474578782,,708,40502,-84.4274,1,38.0102,/apa/5474578782.html,8,1.0,Mar 3,"2016-03-03T11:29:09-0500,2016-03-03T11:29:09-0500",900,10,0
"2016-03-03T11:31:26-0500,2016-03-03T11:31:26-0500",5474582774,,1029,40505,-84.423087,2,38.027118,/apa/5474582774.html,18,2.0,Mar 3,"2016-03-03T11:31:26-0500,2016-03-03T11:31:26-0500",1105,42,0
"2016-03-03T11:09:12-0500,2016-03-03T11:09:12-0500",5474543714,,580,40511,-84.478193,2,38.088538,/apa/5474543714.html,17,1.0,Mar 3,"2016-03-03T11:09:12-0500,2016-03-03T11:09:12-0500",1000,5,0
"2016-03-03T14:35:18-0500,2016-03-03T14:35:18-0500",5474917955,,475,40514,-84.566192,0,37.894054,/apa/5474917955.html,3,,Mar 3,"2016-03-03T14:35:18-0500,2016-03-03T14:35:18-0500",,44,0
"2016-02-23T13:20:59-0500,2016-02-23T13:20:59-0500,2016-03-03T14:35:54-0500",5461169556,,375,40510,-84.878037,1,38.189176,/apa/5461169556.html,0,,Mar 3,"2016-02-23T13:20:59-0500,2016-02-23T13:20:59-0500,2016-03-03T14:35:54-0500",,7,0
"2016-03-03T14:34:21-0500,2016-03-03T14:34:21-0500",5474916393,,900,40517,-84.496939,3,37.992046,/apa/5474916393.html,11,2.0,Mar 3,"2016-03-03T14:34:21-0500,2016-03-03T14:34:21-0500",1300,3,0
"2016-03-03T14:35:48-0500,2016-03-03T14:35:48-0500",5474918850,,420,40507,-84.495581,4,38.032527,/apa/5474918850.html,0,2.0,Mar 3,"2016-03-03T14:35:48-0500,2016-03-03T14:35:48-0500",1800,7,0
"2016-02-04T16:51:14-0500,2016-02-04T16:51:14-0500,2016-03-03T14:36:59-0500",5433822924,,1500,40505,-84.443898,4,38.047057,/apa/5433822924.html,0,2.5,Mar 3,"2016-02-04T16:51:14-0500,2016-02-04T16:51:14-0500,2016-03-03T14:36:59-0500",3050,9,0
"2016-03-03T14:48:27-0500,2016-03-03T14:48:27-0500",5474941232,,1250,40514,-84.589365,3,37.880088,/apa/5474941232.html,0,2.0,Mar 3,"2016-03-03T14:48:27-0500,2016-03-03T14:48:27-0500",1568,9,0
"2016-03-03T14:41:05-0500,2016-03-03T14:41:05-0500",5474928183,,2400,40511,-84.560202,3,38.205579,/apa/5474928183.html,24,3.5,Mar 3,"2016-03-03T14:41:05-0500,2016-03-03T14:41:05-0500",1750,3,0
"2016-03-03T13:25:39-0500,2016-03-03T13:25:39-0500,2016-03-03T13:27:46-0500",5474793174,,750,40504,-84.520001,2,38.032422,/apa/5474793174.html,18,,Mar 3,"2016-03-03T13:25:39-0500,2016-03-03T13:25:39-0500,2016-03-03T13:27:46-0500",,9,0
"2016-03-03T13:29:21-0500,2016-03-03T13:29:21-0500",5474799830,,934,40517,-84.460622,2,37.992892,/apa/5474799830.html,2,,Mar 3,"2016-03-03T13:29:21-0500,2016-03-03T13:29:21-0500",,16,0
"2016-03-03T13:29:44-0500,2016-03-03T13:29:44-0500",5474800485,,1094,40505,-84.456268,3,38.074784,/apa/5474800485.html,0,,Mar 3,"2016-03-03T13:29:44-0500,2016-03-03T13:29:44-0500",,13,0
"2016-03-03T13:30:45-0500,2016-03-03T13:30:45-0500",5474802350,,500,40511,-84.476731,2,38.089427,/apa/5474802350.html,7,1.0,Mar 3,"2016-03-03T13:30:45-0500,2016-03-03T13:30:45-0500",750,13,0
"2016-03-03T13:26:39-0500,2016-03-03T13:26:39-0500",5474794998,,600,40508,-84.525372,0,38.069133,/apa/5474794998.html,9,,Mar 3,"2016-03-03T13:26:39-0500,2016-03-03T13:26:39-0500",,11,0
"2016-03-03T13:33:47-0500,2016-03-03T13:33:47-0500",5474807912,,650,40504,-84.520001,1,38.032422,/apa/5474807912.html,15,,Mar 3,"2016-03-03T13:33:47-0500,2016-03-03T13:33:47-0500",,9,0
"2016-03-01T13:22:07-0500,2016-03-01T13:22:07-0500,2016-03-03T13:31:06-0500",5471663021,,595,40517,-84.50961,2,37.977023,/apa/5471663021.html,7,1.5,Mar 3,"2016-03-01T13:22:07-0500,2016-03-01T13:22:07-0500,2016-03-03T13:31:06-0500",850,15,0
"2016-03-03T13:38:27-0500,2016-03-03T13:38:27-0500",5474816150,,800,40502,-84.468594,2,38.01968,/apa/5474816150.html,14,1.0,Mar 3,"2016-03-03T13:38:27-0500,2016-03-03T13:38:27-0500",950,12,0
"2016-03-03T13:23:47-0500,2016-03-03T13:23:47-0500",5474789833,,795,40502,-84.480915,0,38.025647,/apa/5474789833.html,12,,Mar 3,"2016-03-03T13:23:47-0500,2016-03-03T13:23:47-0500",,9,0
"2016-02-22T14:33:37-0500,2016-02-22T14:33:37-0500,2016-03-03T16:58:12-0500",5459700004,,735,40517,-84.472224,2,37.977813,/apa/5459700004.html,3,1.5,Mar 3,"2016-02-22T14:33:37-0500,2016-02-22T14:33:37-0500,2016-03-03T16:58:12-0500",1117,17,0
"2016-03-03T11:27:31-0500,2016-03-03T11:27:31-0500",5474575725,,672,40517,-84.513809,1,37.989981,/apa/5474575725.html,8,1.0,Mar 3,"2016-03-03T11:27:31-0500,2016-03-03T11:27:31-0500",640,44,0
"2016-02-15T16:44:43-0500,2016-02-15T16:44:43-0500,2016-03-03T11:34:42-0500",5449429443,,700,40503,-84.517428,2,37.989345,/apa/5449429443.html,5,1.5,Mar 3,"2016-02-15T16:44:43-0500,2016-02-15T16:44:43-0500,2016-03-03T11:34:42-0500",920,12,0
"2016-02-08T16:48:51-0500,2016-02-08T16:48:51-0500,2016-03-03T11:31:58-0500",5439397818,,700,40503,-84.517428,2,37.989345,/apa/5439397818.html,10,1.5,Mar 3,"2016-02-08T16:48:51-0500,2016-02-08T16:48:51-0500,2016-03-03T11:31:58-0500",920,3,0
"2016-03-03T11:43:04-0500,2016-03-03T11:43:04-0500",5474603977,,689,40502,-84.4274,1,38.0102,/apa/5474603977.html,6,1.0,Mar 3,"2016-03-03T11:43:04-0500,2016-03-03T11:43:04-0500",650,11,0
"2016-02-19T11:16:00-0500,2016-02-19T11:16:00-0500,2016-03-03T11:39:03-0500",5455016442,,800,40503,-84.517428,3,37.989345,/apa/5455016442.html,9,2.0,Mar 3,"2016-02-19T11:16:00-0500,2016-02-19T11:16:00-0500,2016-03-03T11:39:03-0500",1070,12,0
"2016-02-06T14:12:52-0500,2016-02-06T14:12:52-0500,2016-03-03T11:40:40-0500",5436510260,,800,40503,-84.517428,3,37.989345,/apa/5436510260.html,10,2.0,Mar 3,"2016-02-06T14:12:52-0500,2016-02-06T14:12:52-0500,2016-03-03T11:40:40-0500",1070,12,0
"2016-02-19T11:26:14-0500,2016-02-19T11:26:14-0500,2016-03-03T11:37:19-0500",5455034830,,700,40503,-84.517428,2,37.989345,/apa/5455034830.html,10,1.5,Mar 3,"2016-02-19T11:26:14-0500,2016-02-19T11:26:14-0500,2016-03-03T11:37:19-0500",920,12,0
"2016-03-03T11:51:57-0500,2016-03-03T11:51:57-0500",5474620606,,785,40517,-84.498886,2,37.987732,/apa/5474620606.html,6,2.0,Mar 3,"2016-03-03T11:51:57-0500,2016-03-03T11:51:57-0500",900,40,0
"2016-03-03T11:50:31-0500,2016-03-03T11:50:31-0500",5474617912,,651,40502,-84.4274,1,38.0102,/apa/5474617912.html,7,1.0,Mar 3,"2016-03-03T11:50:31-0500,2016-03-03T11:50:31-0500",650,10,0
"2016-03-03T11:52:23-0500,2016-03-03T11:52:23-0500",5474621402,,655,40517,-84.4708,2,37.9651,/apa/5474621402.html,0,1.5,Mar 3,"2016-03-03T11:52:23-0500,2016-03-03T11:52:23-0500",1050,45,0
"2016-02-19T13:56:31-0500,2016-02-19T13:56:31-0500,2016-03-03T11:48:12-0500",5455313542,,715,40517,-84.472224,2,37.977813,/apa/5455313542.html,12,1.5,Mar 3,"2016-02-19T13:56:31-0500,2016-02-19T13:56:31-0500,2016-03-03T11:48:12-0500",1117,17,0
"2016-02-19T21:08:55-0500,2016-02-19T21:08:55-0500,2016-03-03T14:44:52-0500",5455952464,,100,40508,-84.5007,4,38.0932,/apa/5455952464.html,24,2.0,Mar 3,"2016-02-19T21:08:55-0500,2016-02-19T21:08:55-0500,2016-03-03T14:44:52-0500",1675,13,0
"2016-02-22T17:29:58-0500,2016-02-22T17:29:58-0500,2016-03-03T14:49:00-0500",5460015087,,1800,40508,-84.50858,4,38.094411,/apa/5460015087.html,24,2.0,Mar 3,"2016-02-22T17:29:58-0500,2016-02-22T17:29:58-0500,2016-03-03T14:49:00-0500",1675,13,0
"2016-02-27T13:16:19-0500,2016-02-27T13:16:19-0500,2016-03-03T14:49:08-0500",5467276079,,1595,40508,-84.50858,4,38.094411,/apa/5467276079.html,24,2.0,Mar 3,"2016-02-27T13:16:19-0500,2016-02-27T13:16:19-0500,2016-03-03T14:49:08-0500",1670,13,0
"2016-03-01T13:26:04-0500,2016-03-01T13:26:04-0500,2016-03-03T14:49:13-0500",5471670595,,805,40517,-84.4816,1,37.9849,/apa/5471670595.html,8,1.0,Mar 3,"2016-03-01T13:26:04-0500,2016-03-01T13:26:04-0500,2016-03-03T14:49:13-0500",514,19,0
"2016-02-06T09:38:39-0500,2016-02-06T09:38:39-0500,2016-03-03T15:09:49-0500",5436058516,,590,40517,-84.475493,1,37.964024,/apa/5436058516.html,0,1.0,Mar 3,"2016-02-06T09:38:39-0500,2016-02-06T09:38:39-0500,2016-03-03T15:09:49-0500",760,2,0
"2016-03-03T14:54:56-0500,2016-03-03T14:54:56-0500",5474952920,,632,40517,-84.513809,1,37.989981,/apa/5474952920.html,8,1.0,Mar 3,"2016-03-03T14:54:56-0500,2016-03-03T14:54:56-0500",640,43,0
